Point ID,_0,_1,_2,_Magnitude,f_26
1946,0.672733,0.392337,0,0.77878,0.002964391634487693
1947,1.05673,0.353858,0,1.1144,0.0008981213382275607
1948,0.638383,0.390699,0,0.74845,0.0018403301452238605
1949,0.642326,0.373142,0,0.742844,-0.0030361669593878277
1950,0.463511,0.040092,0,0.465242,-0.0034457517782318023
1951,0.917925,0.251137,0,0.95166,-0.0013892117065504035
1952,0.227951,0.161529,0,0.27938,-0.00025685543915578146
1953,1.78636,0.37748,0,1.8258,-0.001135446058153666
1954,1.7969,0.36312,0,1.83322,-0.0007352590383803571
1955,1.11668,0.141601,0,1.12562,-0.003043908572667036
1956,1.70666,0.189815,0,1.71718,0.0010833357086176575
1957,0.423998,0.311649,0,0.526213,-0.0007126362322487458
1958,0.388245,0.190539,0,0.43248,-0.0021200009497312476
1959,0.775928,0.122557,0,0.785547,-0.004873164547447288
1960,2.05573,0.222439,0,2.06773,-0.00012750829469424066
1961,1.08018,0.211042,0,1.1006,0.0006529899300126949
1962,1.49531,0,0,1.49531,0.0007678220484912901
1963,0.724484,0.211754,0,0.754796,-0.00015853775338600347
1964,1.22875,0.326185,0,1.27131,-0.0011458066790651358
1965,2.1623,0.289082,0,2.18154,-5.012483350031919e-05
1966,1.05907,0.061225,0,1.06084,0.000728304847212017
1967,1.82458,0.240916,0,1.84042,0.0005532530841272347
1968,1.85491,0.246925,0,1.87128,-0.0008156036881833929
1969,0.488663,0.131083,0,0.505939,8.600752088220838e-05
1970,0.792049,0.169003,0,0.809879,-0.0028944555163973413
1971,0.115872,0.160313,0,0.197804,0.004350277046272781
1972,1.52781,0.105043,0,1.53141,0.0013713741946152602
1973,1.13513,0.296568,0,1.17323,-0.002143733693539946
1974,1.67308,0.229674,0,1.68877,0.0010925431866770764
1975,0.143212,0.0913871,0,0.169886,0.00038055200275373565
1976,1.11538,0.183101,0,1.13031,0.00030941685902349683
1977,1.19955,0.198448,0,1.21585,-0.0008180274737966404
1978,0.154924,0.282383,0,0.322089,-0.0006796214473225646
1979,0.17227,0.261004,0,0.31273,-0.0059082486530546196
1980,1.23732,0.0173688,0,1.23744,-0.0008565474391296871
1981,1.34359,0.228247,0,1.36284,0.0007994035130280523
1982,2.01026,0.18252,0,2.01853,-1.7119237742545838e-05
1983,1.62522,0.207136,0,1.63837,0.0006661221125044237
1984,0.756948,0.384107,0,0.848827,-0.0023982070873774
1985,1.06817,0.152603,0,1.07902,0.0001762702470393477
1986,0.567187,0.41,0,0.699858,0.000607519081949576
1987,1.41045,0.299956,0,1.442,9.640087070010185e-05
1988,1.39387,0.320829,0,1.43032,-0.0016781811194405162
1989,1.75355,0.39238,0,1.79691,-0.0003127449019131781
1990,1.5306,0.330578,0,1.56589,-0.0005887592832518697
1991,1.52392,0.304025,0,1.55395,0.000591893801526185
1992,1.47833,0.0880156,0,1.48095,-0.0012581149250860113
1993,1.16879,0.119863,0,1.17492,0.0007414469634430562
1994,0.678445,0.220762,0,0.713459,-0.005575205501140004
1995,0.135056,0.391733,0,0.414361,-0.0065269668119446395
1996,1.82246,0.378256,0,1.8613,0.000816352365878698
1997,0.806684,0.305716,0,0.862671,-0.0037480944359500005
1998,0.837183,0.300618,0,0.889521,-0.005612505949691377
1999,0.950773,0.242133,0,0.981121,0.002824266196848056
2000,0.464063,0,0,0.464063,0.009616183445525308
2001,1.89272,0.0376901,0,1.89309,-0.0005598129379355277
2002,1.9079,0.047011,0,1.90848,-0.00017360933832845143
2003,1.92293,0.0380251,0,1.92331,-0.00018417766807507163
2004,1.6157,0.181493,0,1.62587,-0.00014734489619534218
2005,0.550274,0.0222341,0,0.550723,-0.00038234445447223346
2006,0.411328,0.197539,0,0.456302,-0.00039769734440677764
2007,0.583155,0.347951,0,0.679072,0.001802265100176428
2008,0.778859,0.357569,0,0.857017,-5.2485905646264264e-05
2009,1.5866,0.135328,0,1.59236,0.0007797982104377471
2010,1.56498,0.148022,0,1.57197,0.0017336922801208274
2011,0.979688,0.41,0,1.06202,0.0032683841294658556
2012,0.257607,0.226841,0,0.343246,-0.0012833501662294245
2013,1.58069,0.0357605,0,1.5811,0.0011363204300135002
2014,1.5799,0.0178635,0,1.58,0.0010972082658474163
2015,0.040548,0.145079,0,0.150639,-0.006840115855770619
2016,2.1802,0.20053,0,2.18941,6.728567337903537e-06
2017,1.68603,0.247189,0,1.70406,0.0008422270028211257
2018,1.62389,0.357858,0,1.66285,-0.0007562484776016358
2019,0.722245,0.392273,0,0.821898,-0.004011641310057881
2020,2.07742,0.31411,0,2.10104,-0.00011905045625030164
2021,0.714127,0.293395,0,0.772048,-0.001828583250410202
2022,1.26136,0.0922321,0,1.26473,0.0021883685953446906
2023,0.835534,0.0561474,0,0.837418,0.005160740101278619
2024,1.63298,0.0619889,0,1.63415,0.001761668463818939
2025,2.12187,0.387855,0,2.15703,8.902452133408302e-05
2026,1.66719,0.41,0,1.71686,0.00022915233692636841
2027,0.361737,0.177254,0,0.402831,-0.005608680715384526
2028,2.01094,0.41,0,2.05231,0.00018859728239717705
2029,1.15166,0.0371602,0,1.15226,0.0004330495132244291
2030,1.16978,0.0172312,0,1.1699,0.002244829633407446
2031,1.18593,0.0355037,0,1.18646,-0.0022408765756467735
2032,1.80469,0,0,1.80469,-0.000478823990405872
2033,0.765046,0.187709,0,0.787738,0.002226373697916868
2034,0.790591,0.389864,0,0.881492,0.0006537774772932209
2035,0.0396647,0.265573,0,0.268518,-0.009776479311446751
2036,1.11719,0.41,0,1.19005,0.0001907555889574681
2037,1.89054,0.381052,0,1.92856,-0.000230587724223172
2038,1.85656,0.391398,0,1.89737,0.00047493909786198746
2039,0.360938,0.41,0,0.546238,0.0034702221340234705
2040,0.0516672,0.108543,0,0.120213,-0.003060141799348972
